airport,object_id,kind,source_layer,label,left,top,right,bottom,width,height,bbox_area,poly_area,perimeter,centroid_x,centroid_y,aspect,num_anchors,subpath_count,closed,filled,fill_kind,fill_r,fill_g,fill_b,stroked,stroke_kind,stroke_r,stroke_g,stroke_b,stroke_width,principal_angle,principal_ratio,longest_segment_angle,longest_segment_length,artboard_left,artboard_top,artboard_right,artboard_bottom,hull_area
dtn,0,path,,UNLABELED,33.57,479.99,55.08,457.18,21.51,22.81,490.643,223.1038,62.9508,44.325,468.585,0.943,5,1,0,1,rgb,207,207,207,0,none,,,,0.0,122.9686,3.8675,129.6673,20.6947,0.0,594.0,387.36,0.0,223.1038
dtn,1,compound,,UNLABELED,39.16,456.78,172.68,242.5,133.52,214.28,28610.6684,4187.2477,1263.0297,105.92,349.64,0.6231,309,7,0,1,rgb,207,207,207,0,none,,,,0.0,109.2526,5.0466,129.668,94.8871,0.0,594.0,387.36,0.0,12825.1477
dtn,2,compound,,UNLABELED,77.78,289.39,276.18,147.55,198.4,141.84,28141.0566,4082.9141,2276.8031,176.98,218.47,1.3988,706,9,0,1,rgb,207,207,207,0,none,,,,0.0,167.1884,4.4658,129.668,95.9524,0.0,594.0,387.36,0.0,17745.5345
dtn,3,path,,UNLABELED,81.48,248.5,111.2,225.63,29.72,22.87,679.6963,174.6701,43.1872,96.34,237.065,1.2995,4,1,0,1,rgb,207,207,207,0,none,,,,0.0,34.6794,36.1538,34.6806,32.4077,0.0,594.0,387.36,0.0,174.6701
dtn,4,path,,UNLABELED,255.75,430.54,355.8,370.01,100.05,60.53,6056.0256,359.8562,252.3441,305.775,400.275,1.6529,27,1,0,1,rgb,207,207,207,0,none,,,,0.0,31.6637,117.116,34.6846,75.8972,0.0,594.0,387.36,0.0,1050.1624
dtn,5,path,,UNLABELED,281.47,393.68,300.25,375.52,18.78,18.16,341.0448,81.0484,53.4023,290.86,384.6,1.0341,14,1,0,1,rgb,207,207,207,0,none,,,,0.0,4.7778,1.1259,34.7137,17.5424,0.0,594.0,387.36,0.0,175.2554
dtn,6,compound,,UNLABELED,186.02,460.32,260.49,335.9,74.47,124.42,9265.5586,1322.4439,862.3243,223.255,398.11,0.5985,200,2,0,1,rgb,207,207,207,0,none,,,,0.0,105.3211,8.8432,85.703,79.9447,0.0,594.0,387.36,0.0,5497.4465
dtn,7,path,,UNLABELED,115.4,444.8,180.0,419.57,64.6,25.23,1629.8589,127.4875,202.208,147.7,432.185,2.5604,76,1,0,1,rgb,207,207,207,0,none,,,,0.0,177.1458,11.6188,166.9849,20.9584,0.0,594.0,387.36,0.0,1093.3048
dtn,8,path,,UNLABELED,120.42,439.29,171.84,412.83,51.42,26.46,1360.5727,332.28,334.9435,146.13,426.06,1.9433,160,1,0,1,rgb,207,207,207,0,none,,,,0.0,171.4936,5.4104,40.6175,11.4745,0.0,594.0,387.36,0.0,1004.2149
dtn,9,path,,UNLABELED,134.76,419.57,174.72,403.4,39.96,16.17,646.153,72.9908,121.7418,154.74,411.485,2.4712,30,1,0,1,rgb,207,207,207,0,none,,,,0.0,177.5485,11.3593,167.1024,26.119,0.0,594.0,387.36,0.0,425.6547
dtn,10,path,,UNLABELED,100.69,428.26,189.4,325.17,88.71,103.09,9145.1143,392.8554,311.9398,145.045,376.715,0.8605,41,1,0,1,rgb,207,207,207,0,none,,,,0.0,124.0811,67.5069,129.6592,113.2682,0.0,594.0,387.36,0.0,2012.7607
dtn,11,path,,UNLABELED,95.27,456.93,174.06,426.75,78.79,30.18,2377.8814,321.056,291.6026,134.665,441.84,2.6107,143,1,0,1,rgb,207,207,207,0,none,,,,0.0,12.6089,18.1239,167.3551,22.4751,0.0,594.0,387.36,0.0,1127.2873
dtn,12,path,,UNLABELED,91.43,462.9,178.32,433.28,86.89,29.62,2573.6816,303.7335,223.6883,134.875,448.09,2.9335,46,1,0,1,rgb,207,207,207,0,none,,,,0.0,7.2608,16.9684,167.0218,28.7648,0.0,594.0,387.36,0.0,1530.8001
dtn,13,path,,UNLABELED,55.4,474.64,195.98,437.92,140.58,36.72,5162.0983,1107.1105,488.5685,125.69,456.28,3.8284,205,1,0,1,rgb,207,207,207,0,none,,,,0.0,5.9212,32.5257,167.0412,28.7625,0.0,594.0,387.36,0.0,3256.742
dtn,14,path,,UNLABELED,340.5,541.98,362.12,518.35,21.62,23.63,510.8804,510.8804,90.5,351.31,530.165,0.9149,5,1,0,0,none,,,,1,rgb,0,0,0,0.39,120.9468,1.4637,90.0,23.63,0.0,594.0,387.36,0.0,510.8804
dtn,15,compound,,UNLABELED,289.34,445.37,292.49,440.51,3.15,4.86,15.309,5.7315,22.4387,290.915,442.94,0.6481,98,2,0,1,rgb,0,0,0,0,none,,,,0.0,90.0193,2.6314,105.0163,0.4245,0.0,594.0,387.36,0.0,12.1836
dtn,16,path,,UNLABELED,293.22,441.2,293.9,440.51,0.68,0.69,0.4692,0.3533,2.1217,293.56,440.855,0.9855,17,1,0,1,rgb,0,0,0,0,none,,,,0.0,90.0,1.1462,36.0316,0.136,0.0,594.0,387.36,0.0,0.3533
